R5070	R [0,0.37   Confidence: MEDIUM] 
R5071	NA [0.37,0.37   Confidence: NA] 
R5072	F [0.74,0   Confidence: HIGH] 
R5073	F [0.37,0   Confidence: MEDIUM] 
R5074	NA [0.37,0.37   Confidence: NA] 
R5075	NA [0.37,0.37   Confidence: NA] 
R5076	NA [0.37,0.37   Confidence: NA] 
R5077	R [0,0.37   Confidence: MEDIUM] 
R5078	NA [0.37,0.37   Confidence: NA] 
R5079	R [0,0.37   Confidence: MEDIUM] 
R508	NA [0,0   Confidence: NA] 
R5080	F [0.37,0   Confidence: MEDIUM] 
R5081	F [0.74,0   Confidence: HIGH] 
R5082	R [0,0.37   Confidence: MEDIUM] 
R5083	NA [0.37,0.37   Confidence: NA] 
R5084	F [0.37,0   Confidence: MEDIUM] 
R5085	R [0,0.74   Confidence: HIGH] 
R5086	R [0,0.37   Confidence: MEDIUM] 
R5087	R [0,0.37   Confidence: MEDIUM] 
R5088	NA [0.37,0.37   Confidence: NA] 
R5089	R [0,0.37   Confidence: MEDIUM] 
R509	R [0,0.37   Confidence: MEDIUM] 
R5090	NA [0.37,0.37   Confidence: NA] 
R5091	R [0,0.37   Confidence: MEDIUM] 
R5092	R [0,0.37   Confidence: MEDIUM] 
R5093	R [0,0.37   Confidence: MEDIUM] 
R5094	F [0.37,0   Confidence: MEDIUM] 
R5095	F [0.74,0   Confidence: HIGH] 
R5096	F [0.74,0   Confidence: HIGH] 
R5097	NA [0.37,0.37   Confidence: NA] 
R5098	F [0.37,0   Confidence: MEDIUM] 
R5099	NA [0.37,0.37   Confidence: NA] 
R51	F [0.74,0   Confidence: HIGH] 
R510	F [5.24,0   Confidence: HIGH] 
R5100	NA [0.37,0.37   Confidence: NA] 
R5101	NA [0.37,0.37   Confidence: NA] 
R5102	F [0.37,0   Confidence: MEDIUM] 
R5103	F [0.37,0   Confidence: MEDIUM] 
R5104	R [0,0.37   Confidence: MEDIUM] 
R5105	R [0,0.37   Confidence: MEDIUM] 
R5106	NA [0.37,0.37   Confidence: NA] 
R5107	R [0,0.74   Confidence: HIGH] 
R5108	NA [0.37,0.37   Confidence: NA] 
R5109	F [0.37,0   Confidence: MEDIUM] 
R511	NA [0.37,0.37   Confidence: NA] 
R5110	F [0.74,0   Confidence: HIGH] 
R5111	NA [0.37,0.37   Confidence: NA] 
R5112	NA [0.37,0.37   Confidence: NA] 
R5113	F [0.37,0   Confidence: MEDIUM] 
R5114	F [0.74,0   Confidence: HIGH] 
R5115	F [0.74,0   Confidence: HIGH] 
R5116	F [0.74,0   Confidence: HIGH] 
R5117	F [0.37,0   Confidence: MEDIUM] 
R5118	NA [0.37,0.37   Confidence: NA] 
R5119	F [0.37,0   Confidence: MEDIUM] 
R512	F [0.37,0   Confidence: MEDIUM] 
R5120	NA [0.37,0.37   Confidence: NA] 
R5121	NA [0.37,0.37   Confidence: NA] 
R5122	F [0.37,0   Confidence: MEDIUM] 
R5123	NA [0.37,0.37   Confidence: NA] 
R5124	F [0.74,0   Confidence: HIGH] 
R5125	NA [0.37,0.37   Confidence: NA] 
R5126	R [0,0.37   Confidence: MEDIUM] 
R5127	R [0,0.37   Confidence: MEDIUM] 
R5128	NA [0.37,0.37   Confidence: NA] 
R5129	R [0,0.74   Confidence: HIGH] 
R513	R [0,0.37   Confidence: MEDIUM] 
R5130	F [0.74,0   Confidence: HIGH] 
R5131	NA [0.37,0.37   Confidence: NA] 
R5132	NA [0,0   Confidence: NA] 
R5133	NA [0.37,0.37   Confidence: NA] 
R5134	F [0.74,0   Confidence: HIGH] 
R5135	F [0.74,0   Confidence: HIGH] 
R5136	NA [0.37,0.37   Confidence: NA] 
R5137	F [0.74,0   Confidence: HIGH] 
R5138	F [0.37,0   Confidence: MEDIUM] 
R5139	R [0,0.37   Confidence: MEDIUM] 
R514	F [0.37,0   Confidence: MEDIUM] 
R5140	R [0,0.37   Confidence: MEDIUM] 
R5141	R [0,0.74   Confidence: HIGH] 
R5142	F [0.37,0   Confidence: MEDIUM] 
R5143	NA [0.37,0.37   Confidence: NA] 
R5144	NA [0.37,0.37   Confidence: NA] 
R5145	NA [0.37,0.37   Confidence: NA] 
R5146	R [0,0.37   Confidence: MEDIUM] 
R5147	NA [0.37,0.37   Confidence: NA] 
R5148	NA [0,0   Confidence: NA] 
R5149	F [0.37,0   Confidence: MEDIUM] 
R515	NA [0,0   Confidence: NA] 
R5150	R [0,0.74   Confidence: HIGH] 
R5151	R [0,0.74   Confidence: HIGH] 
R5152	R [0,0.37   Confidence: MEDIUM] 
R5153	NA [0.37,0.37   Confidence: NA] 
R5154	NA [0.37,0.37   Confidence: NA] 
R5155	R [0,0.74   Confidence: HIGH] 
R5156	R [0,0.74   Confidence: HIGH] 
R5157	R [0,0.74   Confidence: HIGH] 
R5158	F [0.74,0   Confidence: HIGH] 
R5159	NA [0.37,0.37   Confidence: NA] 
R516	R [0,0.74   Confidence: HIGH] 
R5160	R [0,0.74   Confidence: HIGH] 
R5161	R [0,0.37   Confidence: MEDIUM] 
R5162	R [0,0.37   Confidence: MEDIUM] 
R5163	R [0,0.74   Confidence: HIGH] 
R5164	F [0.37,0   Confidence: MEDIUM] 
R5165	R [0,0.74   Confidence: HIGH] 
R5166	NA [0.37,0.37   Confidence: NA] 
R5167	F [0.74,0   Confidence: HIGH] 
R5168	NA [0.37,0.37   Confidence: NA] 
R5169	NA [0.37,0.37   Confidence: NA] 
R517	R [0,0.37   Confidence: MEDIUM] 
R5170	R [0,0.74   Confidence: HIGH] 
R5171	R [0,0.74   Confidence: HIGH] 
R5172	NA [0.37,0.37   Confidence: NA] 
R5173	NA [0.37,0.37   Confidence: NA] 
R5174	F [0.37,0   Confidence: MEDIUM] 
R5175	NA [0.37,0.37   Confidence: NA] 
R5176	NA [0.37,0.37   Confidence: NA] 
R5177	F [0.37,0   Confidence: MEDIUM] 
R5178	NA [0.37,0.37   Confidence: NA] 
R5179	F [0.37,0   Confidence: MEDIUM] 
R518	F [0.74,0   Confidence: HIGH] 
R5180	F [0.37,0   Confidence: MEDIUM] 
R5181	R [0,0.37   Confidence: MEDIUM] 
R5182	F [0.37,0   Confidence: MEDIUM] 
R5183	R [0,0.37   Confidence: MEDIUM] 
R5184	NA [0.37,0.37   Confidence: NA] 
R5185	R [0,0.74   Confidence: HIGH] 
R5186	R [0,0.74   Confidence: HIGH] 
R5187	F [0.37,0   Confidence: MEDIUM] 
R5188	F [0.74,0   Confidence: HIGH] 
R5189	R [0,0.37   Confidence: MEDIUM] 
R519	R [0,0.37   Confidence: MEDIUM] 
R5190	R [0,0.37   Confidence: MEDIUM] 
R5191	NA [0.37,0.37   Confidence: NA] 
R5192	R [0,0.37   Confidence: MEDIUM] 
R5193	NA [0.37,0.37   Confidence: NA] 
R5194	NA [0.37,0.37   Confidence: NA] 
R5195	NA [0.37,0.37   Confidence: NA] 
R5196	NA [0.37,0.37   Confidence: NA] 
R5197	R [0,0.37   Confidence: MEDIUM] 
R5198	F [0.74,0   Confidence: HIGH] 
R5199	R [0,0.37   Confidence: MEDIUM] 
R52	F [0.37,0   Confidence: MEDIUM] 
R520	F [0.37,0   Confidence: MEDIUM] 
R5200	R [0,0.74   Confidence: HIGH] 
R5201	F [0.37,0   Confidence: MEDIUM] 
R5202	R [0,0.37   Confidence: MEDIUM] 
R5203	NA [0.37,0.37   Confidence: NA] 
R5204	R [0,0.37   Confidence: MEDIUM] 
R5205	R [0,0.37   Confidence: MEDIUM] 
R5206	R [0,0.74   Confidence: HIGH] 
R5207	NA [0.37,0.37   Confidence: NA] 
R5208	R [0,0.37   Confidence: MEDIUM] 
R5209	R [0,0.74   Confidence: HIGH] 
R521	R [0,0.74   Confidence: HIGH] 
R5210	R [0,0.74   Confidence: HIGH] 
R5211	R [0,0.37   Confidence: MEDIUM] 
R5212	NA [0.37,0.37   Confidence: NA] 
R5213	NA [0.37,0.37   Confidence: NA] 
R5214	NA [0.37,0.37   Confidence: NA] 
R5215	R [0,0.37   Confidence: MEDIUM] 
R5216	F [0.37,0   Confidence: MEDIUM] 
R5217	F [0.37,0   Confidence: MEDIUM] 
R5218	NA [0.37,0.37   Confidence: NA] 
R5219	F [0.37,0   Confidence: MEDIUM] 
R522	NA [0.37,0.37   Confidence: NA] 
R5220	F [5,0.37   Confidence: HIGH] 
R5221	R [0,0.74   Confidence: HIGH] 
R5222	NA [0.37,0.37   Confidence: NA] 
R5223	R [0,0.37   Confidence: MEDIUM] 
R5224	R [0,0.37   Confidence: MEDIUM] 
R5225	R [0,0.37   Confidence: MEDIUM] 
R5226	NA [0.37,0.37   Confidence: NA] 
R5227	R [0,0.37   Confidence: MEDIUM] 
R5228	R [0,0.37   Confidence: MEDIUM] 
R5229	R [0,0.74   Confidence: HIGH] 
R523	R [0,0.37   Confidence: MEDIUM] 
R5230	NA [0.37,0.37   Confidence: NA] 
R5231	NA [0.37,0.37   Confidence: NA] 
R5232	R [0,0.37   Confidence: MEDIUM] 
R5233	NA [0.37,0.37   Confidence: NA] 
R5234	F [0.37,0   Confidence: MEDIUM] 
R5235	R [0,0.74   Confidence: HIGH] 
R5236	R [0,0.37   Confidence: MEDIUM] 
R5237	R [0,0.74   Confidence: HIGH] 
R5238	NA [0.37,0.37   Confidence: NA] 
R5239	F [0.74,0   Confidence: HIGH] 
R524	F [0.37,0   Confidence: MEDIUM] 
R5240	F [0.37,0   Confidence: MEDIUM] 
R5241	F [0.37,0   Confidence: MEDIUM] 
R5242	NA [0.37,0.37   Confidence: NA] 
R5243	F [0.37,0   Confidence: MEDIUM] 
R5244	F [0.74,0   Confidence: HIGH] 
R5245	NA [0.37,0.37   Confidence: NA] 
R5246	NA [0.37,0.37   Confidence: NA] 
R5247	R [0,0.37   Confidence: MEDIUM] 
R5248	F [0.37,0   Confidence: MEDIUM] 
R5249	NA [0,0   Confidence: NA] 
R525	NA [0.37,0.37   Confidence: NA] 
R5250	NA [0.37,0.37   Confidence: NA] 
R5251	R [0,0.37   Confidence: MEDIUM] 
R5252	NA [0.37,0.37   Confidence: NA] 
R5253	R [0,0.37   Confidence: MEDIUM] 
R5254	F [0.37,0   Confidence: MEDIUM] 
R5255	NA [0.37,0.37   Confidence: NA] 
R5256	R [0,0.37   Confidence: MEDIUM] 
R5257	NA [0.37,0.37   Confidence: NA] 
R5258	R [0,0.74   Confidence: HIGH] 
R5259	R [0,0.37   Confidence: MEDIUM] 
R526	NA [0.37,0.37   Confidence: NA] 
R5260	NA [0.37,0.37   Confidence: NA] 
R5261	NA [0.37,0.37   Confidence: NA] 
R5262	NA [0.37,0.37   Confidence: NA] 
R5263	F [0.74,0   Confidence: HIGH] 
R5264	NA [0.37,0.37   Confidence: NA] 
R5265	R [0,0.37   Confidence: MEDIUM] 
R5266	F [0.74,0   Confidence: HIGH] 
R5267	F [0.74,0   Confidence: HIGH] 
R5268	NA [0.37,0.37   Confidence: NA] 
R5269	F [0.74,0   Confidence: HIGH] 
R527	R [0,0.74   Confidence: HIGH] 
R5270	F [0.74,0   Confidence: HIGH] 
R5271	F [0.37,0   Confidence: MEDIUM] 
R5272	NA [0.37,0.37   Confidence: NA] 
R5273	R [0,0.74   Confidence: HIGH] 
R5274	NA [0.37,0.37   Confidence: NA] 
R5275	R [0,0.74   Confidence: HIGH] 
R5276	R [0,0.37   Confidence: MEDIUM] 
R5277	NA [0.37,0.37   Confidence: NA] 
R5278	R [0,0.37   Confidence: MEDIUM] 
R5279	R [0,0.37   Confidence: MEDIUM] 
R528	F [0.37,0   Confidence: MEDIUM] 
R5280	R [0,0.37   Confidence: MEDIUM] 
R5281	F [0.37,0   Confidence: MEDIUM] 
R5282	NA [0.37,0.37   Confidence: NA] 
R5283	F [0.37,0   Confidence: MEDIUM] 
R5284	F [0.37,0   Confidence: MEDIUM] 
R5285	R [0,0.37   Confidence: MEDIUM] 
R5286	NA [0,0   Confidence: NA] 
R5287	NA [0.37,0.37   Confidence: NA] 
R5288	NA [0.37,0.37   Confidence: NA] 
R5289	R [0,0.74   Confidence: HIGH] 
R529	NA [0.37,0.37   Confidence: NA] 
R5290	R [0,0.74   Confidence: HIGH] 
R5291	R [0,0.37   Confidence: MEDIUM] 
R5292	F [0.74,0   Confidence: HIGH] 
R5293	NA [0.37,0.37   Confidence: NA] 
R5294	F [0.74,0   Confidence: HIGH] 
R5295	NA [0.37,0.37   Confidence: NA] 
R5296	R [0,0.74   Confidence: HIGH] 
R5297	NA [0.37,0.37   Confidence: NA] 
R5298	F [0.37,0   Confidence: MEDIUM] 
R5299	R [0,0.37   Confidence: MEDIUM] 
R53	F [0.37,0   Confidence: MEDIUM] 
R530	F [0.37,0   Confidence: MEDIUM] 
R5300	F [0.74,0   Confidence: HIGH] 
R5301	NA [0.37,0.37   Confidence: NA] 
R5302	NA [0.37,0.37   Confidence: NA] 
R5303	NA [0.37,0.37   Confidence: NA] 
R5304	NA [0.37,0.37   Confidence: NA] 
R5305	R [0,0.74   Confidence: HIGH] 
R5306	NA [0.37,0.37   Confidence: NA] 
R5307	NA [0.37,0.37   Confidence: NA] 
R5308	NA [0.37,0.37   Confidence: NA] 
R5309	R [0,0.74   Confidence: HIGH] 
R531	F [0.74,0   Confidence: HIGH] 
R5310	R [0,0.37   Confidence: MEDIUM] 
R5311	R [0,0.74   Confidence: HIGH] 
R5312	F [0.74,0   Confidence: HIGH] 
R5313	F [0.37,0   Confidence: MEDIUM] 
R5314	NA [0.37,0.37   Confidence: NA] 
R5315	R [0,0.74   Confidence: HIGH] 
R5316	NA [0,0   Confidence: NA] 
R5317	F [0.74,0   Confidence: HIGH] 
R5318	R [0.5,0.74   Confidence: LOW] 
R5319	NA [0.37,0.37   Confidence: NA] 
R532	NA [0.37,0.37   Confidence: NA] 
R5320	F [5.24,0   Confidence: HIGH] 
R5321	R [0,0.74   Confidence: HIGH] 
R5322	R [0,0.74   Confidence: HIGH] 
R5323	R [0,1.24   Confidence: HIGH] 
R5324	R [0,0.74   Confidence: HIGH] 
R5325	R [0,4.5   Confidence: HIGH] 
R5326	R [0.37,4.87   Confidence: HIGH] 
R5327	R [0.37,4.87   Confidence: HIGH] 
R5328	F [0.87,0.37   Confidence: MEDIUM] 
R5329	F [0.37,0   Confidence: MEDIUM] 
R533	F [0.37,0   Confidence: MEDIUM] 
R5330	NA [0.37,0.37   Confidence: NA] 
R5331	NA [0.37,0.37   Confidence: NA] 
R5332	R [0,0.74   Confidence: HIGH] 
R5333	NA [0.37,0.37   Confidence: NA] 
R5334	NA [0,0   Confidence: NA] 
R5335	R [0,0.37   Confidence: MEDIUM] 
R5336	R [0,0.37   Confidence: MEDIUM] 
R5337	NA [0.37,0.37   Confidence: NA] 
R5338	NA [0.37,0.37   Confidence: NA] 
R5339	R [0,0.37   Confidence: MEDIUM] 
R534	R [0,0.74   Confidence: HIGH] 
R5340	NA [0.37,0.37   Confidence: NA] 
R5341	F [4.5,0.37   Confidence: HIGH] 
R5342	R [0,0.37   Confidence: MEDIUM] 
R5343	NA [0.37,0.37   Confidence: NA] 
R5344	NA [0.37,0.37   Confidence: NA] 
R5345	NA [0.37,0.37   Confidence: NA] 
R5346	F [5,0.37   Confidence: HIGH] 
R5347	R [0,0.74   Confidence: HIGH] 
R5348	NA [0,0   Confidence: NA] 
R5349	R [0,0.37   Confidence: MEDIUM] 
R535	NA [0.37,0.37   Confidence: NA] 
R5350	R [0,0.37   Confidence: MEDIUM] 
R5351	NA [0.37,0.37   Confidence: NA] 
R5352	R [0.37,4.87   Confidence: HIGH] 
R5353	F [4.87,0.37   Confidence: HIGH] 
R5354	NA [0,0   Confidence: NA] 
R5355	F [0.74,0   Confidence: HIGH] 
R5356	F [5.24,0   Confidence: HIGH] 
R5357	F [0.74,0   Confidence: HIGH] 
R5358	F [4.87,0   Confidence: HIGH] 
R5359	F [0.37,0   Confidence: MEDIUM] 
R536	F [4.87,0.37   Confidence: HIGH] 
R5360	F [0.37,0   Confidence: MEDIUM] 
R5361	F [4.87,0   Confidence: HIGH] 
R5362	NA [0.37,0.37   Confidence: NA] 
R5363	F [0.37,0   Confidence: MEDIUM] 
R5364	F [0.37,0   Confidence: MEDIUM] 
R5365	NA [0.37,0.37   Confidence: NA] 
R5366	F [0.37,0   Confidence: MEDIUM] 
R5367	F [0.37,0   Confidence: MEDIUM] 
R5368	F [4.87,0   Confidence: HIGH] 
R5369	F [5.24,0   Confidence: HIGH] 
R537	F [0.74,0   Confidence: HIGH] 
R5370	F [0.74,0   Confidence: HIGH] 
R5371	NA [0.37,0.37   Confidence: NA] 
R5372	F [0.74,0   Confidence: HIGH] 
R5373	F [0.37,0   Confidence: MEDIUM] 
R5374	F [0.37,0   Confidence: MEDIUM] 
R5375	F [0.74,0   Confidence: HIGH] 
R5376	F [0.37,0   Confidence: MEDIUM] 
R5377	F [0.74,0   Confidence: HIGH] 
R5378	F [0.37,0   Confidence: MEDIUM] 
R5379	F [0.37,0   Confidence: MEDIUM] 
R538	NA [0.37,0.37   Confidence: NA] 
R5380	NA [0.37,0.37   Confidence: NA] 
R5381	F [0.74,0   Confidence: HIGH] 
R5382	F [0.37,0   Confidence: MEDIUM] 
R5383	NA [0.37,0.37   Confidence: NA] 
R5384	R [0,0.37   Confidence: MEDIUM] 
R5385	F [0.74,0   Confidence: HIGH] 
R5386	NA [0.37,0.37   Confidence: NA] 
R5387	F [0.37,0   Confidence: MEDIUM] 
R5388	R [0,0.74   Confidence: HIGH] 
R5389	F [0.74,0   Confidence: HIGH] 
R539	NA [0.37,0.37   Confidence: NA] 
R5390	F [0.74,0   Confidence: HIGH] 
R5391	F [0.74,0   Confidence: HIGH] 
R5392	F [0.74,0   Confidence: HIGH] 
R5393	F [4.87,0   Confidence: HIGH] 
R5394	NA [0.37,0.37   Confidence: NA] 
R5395	R [0,0.37   Confidence: MEDIUM] 
R5396	NA [0.37,0.37   Confidence: NA] 
R5397	F [0.74,0   Confidence: HIGH] 
R5398	F [4.87,0   Confidence: HIGH] 
R5399	F [5.24,0   Confidence: HIGH] 
R54	F [0.37,0   Confidence: MEDIUM] 
R540	R [0,0.74   Confidence: HIGH] 
R5400	F [0.74,0   Confidence: HIGH] 
R5401	F [0.37,0   Confidence: MEDIUM] 
R5402	F [5.24,0   Confidence: HIGH] 
R5403	F [5.24,0   Confidence: HIGH] 
R5404	F [4.87,0.37   Confidence: HIGH] 
R5405	R [0,0.37   Confidence: MEDIUM] 
R5406	F [0.37,0   Confidence: MEDIUM] 
R5407	F [4.87,0.37   Confidence: HIGH] 
R5408	NA [0.37,0.37   Confidence: NA] 
R5409	F [0.74,0   Confidence: HIGH] 
R541	R [0,0.74   Confidence: HIGH] 
R5410	F [0.74,0   Confidence: HIGH] 
R5411	F [0.37,0   Confidence: MEDIUM] 
R5412	F [0.37,0   Confidence: MEDIUM] 
R5413	R [0,0.37   Confidence: MEDIUM] 
R5414	NA [0.37,0.37   Confidence: NA] 
R5415	F [0.74,0   Confidence: HIGH] 
R5416	F [0.37,0   Confidence: MEDIUM] 
R5417	NA [0.37,0.37   Confidence: NA] 
R5418	F [0.37,0   Confidence: MEDIUM] 
R5419	NA [0.37,0.37   Confidence: NA] 
R542	NA [0.37,0.37   Confidence: NA] 
R5420	F [0.37,0   Confidence: MEDIUM] 
R5421	NA [0.37,0.37   Confidence: NA] 
R5422	R [0,0.37   Confidence: MEDIUM] 
R5423	NA [0,0   Confidence: NA] 
R5424	F [0.74,0   Confidence: HIGH] 
R5425	F [0.37,0   Confidence: MEDIUM] 
R5426	NA [0.37,0.37   Confidence: NA] 
R5427	F [0.74,0   Confidence: HIGH] 
R5428	F [0.74,0   Confidence: HIGH] 
R5429	R [0,0.37   Confidence: MEDIUM] 
R543	NA [0.37,0.37   Confidence: NA] 
R5430	R [0,0.37   Confidence: MEDIUM] 
R5431	F [0.37,0   Confidence: MEDIUM] 
R5432	F [0.74,0   Confidence: HIGH] 
R5433	F [0.74,0   Confidence: HIGH] 
R5434	F [0.74,0   Confidence: HIGH] 
R5435	NA [0.37,0.37   Confidence: NA] 
R5436	NA [0.37,0.37   Confidence: NA] 
R5437	NA [0.37,0.37   Confidence: NA] 
R5438	NA [0,0   Confidence: NA] 
R5439	NA [0,0   Confidence: NA] 
R544	NA [0.37,0.37   Confidence: NA] 
R5440	F [0.37,0   Confidence: MEDIUM] 
R5441	NA [0.37,0.37   Confidence: NA] 
R5442	F [0.74,0   Confidence: HIGH] 
R5443	F [0.37,0   Confidence: MEDIUM] 
R5444	NA [0.37,0.37   Confidence: NA] 
R5445	R [0,0.37   Confidence: MEDIUM] 
R5446	R [0,0.37   Confidence: MEDIUM] 
R5447	R [0,0.74   Confidence: HIGH] 
R5448	R [0,0.74   Confidence: HIGH] 
R5449	R [0,0.37   Confidence: MEDIUM] 
R545	NA [0,0   Confidence: NA] 
R5450	F [0.37,0   Confidence: MEDIUM] 
R5451	F [4.87,0   Confidence: HIGH] 
R5452	R [0,0.37   Confidence: MEDIUM] 
R5453	F [0.74,0   Confidence: HIGH] 
R5454	F [0.37,0   Confidence: MEDIUM] 
R5455	F [5.37,0   Confidence: HIGH] 
R5456	R [0,0.37   Confidence: MEDIUM] 
R5457	F [4.87,0.37   Confidence: HIGH] 
R5458	F [0.37,0   Confidence: MEDIUM] 
R5459	NA [0.37,0.37   Confidence: NA] 
R546	F [0.37,0   Confidence: MEDIUM] 
R5460	R [0,0.37   Confidence: MEDIUM] 
R5461	R [0,0.74   Confidence: HIGH] 
R5462	R [0,0.74   Confidence: HIGH] 
R5463	NA [0.37,0.37   Confidence: NA] 
R5464	F [0.37,0   Confidence: MEDIUM] 
R5465	F [0.37,0   Confidence: MEDIUM] 
R5466	F [0.37,0   Confidence: MEDIUM] 
R5467	NA [0.37,0.37   Confidence: NA] 
R5468	R [0,0.74   Confidence: HIGH] 
R5469	NA [0.37,0.37   Confidence: NA] 
R547	NA [0.37,0.37   Confidence: NA] 
R5470	NA [0.37,0.37   Confidence: NA] 
R5471	NA [0.37,0.37   Confidence: NA] 
R5472	NA [0.37,0.37   Confidence: NA] 
R5473	NA [0.37,0.37   Confidence: NA] 
R5474	R [0,0.74   Confidence: HIGH] 
R5475	R [0,0.74   Confidence: HIGH] 
R5476	NA [0.37,0.37   Confidence: NA] 
R5477	NA [0.37,0.37   Confidence: NA] 
R5478	NA [0.37,0.37   Confidence: NA] 
R5479	R [0,0.74   Confidence: HIGH] 
R548	R [0,0.37   Confidence: MEDIUM] 
R5480	R [0,0.74   Confidence: HIGH] 
R5481	NA [0.37,0.37   Confidence: NA] 
R5482	F [0.74,0   Confidence: HIGH] 
R5483	F [0.74,0   Confidence: HIGH] 
R5484	R [0,0.37   Confidence: MEDIUM] 
R5485	NA [0.37,0.37   Confidence: NA] 
R5486	R [0,0.74   Confidence: HIGH] 
R5487	NA [0.37,0.37   Confidence: NA] 
R5488	NA [0.37,0.37   Confidence: NA] 
R5489	NA [0.37,0.37   Confidence: NA] 
R549	NA [0,0   Confidence: NA] 
R5490	NA [0.37,0.37   Confidence: NA] 
R5491	R [0,0.74   Confidence: HIGH] 
R5492	R [0,0.37   Confidence: MEDIUM] 
R5493	F [4.87,0.37   Confidence: HIGH] 
R5494	NA [0.37,0.37   Confidence: NA] 
R5495	F [0.87,0   Confidence: HIGH] 
R5496	NA [0.37,0.37   Confidence: NA] 
R5497	R [0,0.37   Confidence: MEDIUM] 
R5498	NA [0.37,0.37   Confidence: NA] 
R5499	R [0,0.37   Confidence: MEDIUM] 
R55	F [0.74,0   Confidence: HIGH] 
R550	NA [0.37,0.37   Confidence: NA] 
R5500	R [0,0.37   Confidence: MEDIUM] 
R5501	R [0,0.37   Confidence: MEDIUM] 
R5502	R [0,0.37   Confidence: MEDIUM] 
R5503	F [4.87,0   Confidence: HIGH] 
R5504	F [4.5,0.74   Confidence: HIGH] 
R5505	F [0.37,0   Confidence: MEDIUM] 
R5506	NA [0,0   Confidence: NA] 
R5507	F [0.37,0   Confidence: MEDIUM] 
R5508	NA [0.37,0.37   Confidence: NA] 
R5509	F [0.74,0   Confidence: HIGH] 
R551	F [0.74,0   Confidence: HIGH] 
R5510	R [0,0.37   Confidence: MEDIUM] 
R5511	F [4.5,0.37   Confidence: HIGH] 
R5512	F [4.87,0.37   Confidence: HIGH] 
R5513	F [0.74,0   Confidence: HIGH] 
R5514	NA [0.37,0.37   Confidence: NA] 
R5515	F [0.74,0   Confidence: HIGH] 
R5516	NA [0.37,0.37   Confidence: NA] 
R5517	NA [0.37,0.37   Confidence: NA] 
R5518	NA [0.37,0.37   Confidence: NA] 
R5519	F [0.74,0   Confidence: HIGH] 
R552	F [0.74,0   Confidence: HIGH] 
R5520	F [0.74,0   Confidence: HIGH] 
R5521	F [0.74,0   Confidence: HIGH] 
R5522	NA [0.37,0.37   Confidence: NA] 
R5523	F [0.74,0   Confidence: HIGH] 
R5524	R [0,0.37   Confidence: MEDIUM] 
R5525	F [0.74,0   Confidence: HIGH] 
R5526	NA [0.37,0.37   Confidence: NA] 
R5527	NA [0.37,0.37   Confidence: NA] 
R5528	F [0.37,0   Confidence: MEDIUM] 
R5529	R [0,0.37   Confidence: MEDIUM] 
R553	NA [0.37,0.37   Confidence: NA] 
R5530	R [0,0.37   Confidence: MEDIUM] 
R5531	R [0,0.37   Confidence: MEDIUM] 
R5532	R [0,0.37   Confidence: MEDIUM] 
R5533	NA [0.37,0.37   Confidence: NA] 
R5534	F [0.37,0   Confidence: MEDIUM] 
R5535	NA [0.37,0.37   Confidence: NA] 
R5536	F [0.74,0   Confidence: HIGH] 
R5537	R [0,0.37   Confidence: MEDIUM] 
R5538	R [0,0.74   Confidence: HIGH] 
R5539	R [0,0.37   Confidence: MEDIUM] 
R554	F [0.37,0   Confidence: MEDIUM] 
R5540	R [0,0.37   Confidence: MEDIUM] 
R5541	NA [0,0   Confidence: NA] 
R5542	NA [0.37,0.37   Confidence: NA] 
R5543	F [4.5,0.37   Confidence: HIGH] 
R5544	R [0,0.37   Confidence: MEDIUM] 
R5545	NA [0.37,0.37   Confidence: NA] 
R5546	F [0.74,0   Confidence: HIGH] 
R5547	F [0.37,0   Confidence: MEDIUM] 
R5548	R [0,0.74   Confidence: HIGH] 
R5549	R [0,0.74   Confidence: HIGH] 
R555	F [0.37,0   Confidence: MEDIUM] 
R5550	F [0.74,0   Confidence: HIGH] 
R5551	R [0,0.37   Confidence: MEDIUM] 
R5552	F [0.37,0   Confidence: MEDIUM] 
R5553	R [0,0.37   Confidence: MEDIUM] 
R5554	F [0.37,0   Confidence: MEDIUM] 
R5555	R [0,0.37   Confidence: MEDIUM] 
R5556	F [0.74,0   Confidence: HIGH] 
R5557	F [0.37,0   Confidence: MEDIUM] 
R5558	F [0.74,0   Confidence: HIGH] 
R5559	F [0.74,0   Confidence: HIGH] 
R556	F [0.74,0   Confidence: HIGH] 
R5560	F [0.37,0   Confidence: MEDIUM] 
R5561	F [0.37,0   Confidence: MEDIUM] 
R5562	NA [0.37,0.37   Confidence: NA] 
R5563	NA [0.37,0.37   Confidence: NA] 
R5564	R [0,0.37   Confidence: MEDIUM] 
R5565	R [0,0.74   Confidence: HIGH] 
R5566	F [4.87,0.37   Confidence: HIGH] 
R5567	F [5.24,0   Confidence: HIGH] 
R5568	NA [0.37,0.37   Confidence: NA] 
R5569	NA [0.37,0.37   Confidence: NA] 
R557	NA [0.37,0.37   Confidence: NA] 
R5570	NA [0.37,0.37   Confidence: NA] 
R5571	NA [0.37,0.37   Confidence: NA] 
R5572	R [0,0.74   Confidence: HIGH] 
R5573	R [0,0.74   Confidence: HIGH] 
R5574	R [0,0.74   Confidence: HIGH] 
R5575	NA [0.37,0.37   Confidence: NA] 
R5576	NA [0.37,0.37   Confidence: NA] 
R5577	NA [0.37,0.37   Confidence: NA] 
